"timestamp","name","type","value","date"
"2019-08-24 11:33:50.000","load.sei.starbucks.com","cname","load.sei.trafficmanager.net","201908"
"2019-08-24 11:37:23.000","loadfederate.starbucks.com","a","98.99.248.108","201908"
"2019-08-24 20:28:14.000","vc.starbucks.com","a","98.99.250.155","201908"
"2019-08-24 20:23:18.000","verde.starbucks.com","a","98.99.254.90","201908"
"2019-08-24 16:19:01.000","news.starbucks.com","a","52.176.63.79","201908"
"2019-08-24 18:25:57.000","rekindle.starbucks.com","ns","a4.nstld.com","201908"
"2019-08-24 18:25:57.000","rekindle.starbucks.com","ns","f4.nstld.com","201908"
"2019-08-24 18:25:57.000","rekindle.starbucks.com","ns","g4.nstld.com","201908"
"2019-08-24 18:25:57.000","rekindle.starbucks.com","soa","a4.nstld.com mdnshelp.verisign.com 1405384367 28800 7200 1209600 86400","201908"
"2019-08-24 18:23:46.000","relay.starbucks.com","a","98.99.254.28","201908"
"2019-08-24 18:24:16.000","relaycert.starbucks.com","a","98.99.254.29","201908"
"2019-08-24 18:30:07.000","relayprojtest.starbucks.com","a","98.99.254.30","201908"
"2019-08-24 18:46:00.000","sandbox-archergrc.starbucks.com","a","98.99.250.201","201908"
"2019-08-24 18:00:24.000","preview.starbucks.com","cname","starbuckssites.starbucks.com.edgekey.net","201908"
"2019-08-24 18:02:37.000","preview.test.starbucks.com","cname","test.starbucks.com.edgekey-staging.net","201908"
"2019-08-24 18:06:11.000","previewbrpt.starbucks.com","cname","globalpreview.starbucks.com","201908"
"2019-08-24 18:16:00.000","previewdede.starbucks.com","cname","globalpreview.starbucks.com","201908"
"2019-08-24 18:07:15.000","pro-asp-api-cert.starbucks.com","cname","fd-pips-cert.azurefd.net","201908"
"2019-08-24 18:03:09.000","pro-asp-api-dev.starbucks.com","cname","fd-pips-dev.azurefd.net","201908"
"2019-08-24 18:06:20.000","pro-asp-api-test.starbucks.com","cname","fd-pips-test.azurefd.net","201908"
"2019-08-24 18:02:09.000","pro-asp-api.starbucks.com","cname","fd-pips-prod.azurefd.net","201908"
"2019-08-24 18:01:10.000","prodltycrmapps-dr.starbucks.com","cname","bigip-prodltycrmapps-dr-starbucks.oracle.com","201908"
"2019-08-24 18:01:14.000","prodltycrmapps.starbucks.com","cname","prodltycrmapps-starbucks.nssb-oracle.com","201908"
"2019-08-24 18:01:23.000","prodpospa1.starbucks.com","cname","bigip-prodpospa1-starbucks.oracle.com","201908"
"2019-08-24 18:01:02.000","prodpospa2.starbucks.com","cname","bigip-prodpospa2-starbucks.oracle.com","201908"
"2019-08-24 18:15:08.000","prod.athome.starbucks.com","cname","br3o6wb.x.incapdns.net","201908"
"2019-08-24 18:04:47.000","prod.parity.starbucks.com","cname","ap-parity-prod-01.apigee.net","201908"
"2019-08-24 18:02:26.000","prod.sei.starbucks.com","cname","prod.sei.trafficmanager.net","201908"
"2019-08-24 18:12:46.000","prodcdhapps-oid.starbucks.com","cname","bigip-prodcdhapps-oid-starbucks.oracle.com","201908"
"2019-08-24 18:01:19.000","prodcdhapps.starbucks.com","cname","bigip-prodcdhapps-starbucks.oracle.com","201908"
"2019-08-24 18:01:48.000","prodcrmapps-oid.starbucks.com","cname","bigip-prodcrmapps-oid-starbucks.oracle.com","201908"
"2019-08-24 18:03:54.000","prodcrmasp-dr.starbucks.com","cname","bigip-prodcrmasp-dr-starbucks.oracle.com","201908"
"2019-08-24 18:05:30.000","prodcrmasp.starbucks.com","cname","prodcrmasp-starbucks.nssb-oracle.com","201908"
"2019-08-24 18:05:07.000","prodcrmpospa1-dr.starbucks.com","cname","bigip-prodcrmpospa1-dr-starbucks.oracle.com","201908"
"2019-08-24 18:01:52.000","prodcrmpospa1.starbucks.com","cname","prodcrmpospa1-starbucks.nssb-oracle.com","201908"
"2019-08-24 18:03:32.000","prodcrmpospa2-dr.starbucks.com","cname","bigip-prodcrmpospa2-dr-starbucks.oracle.com","201908"
"2019-08-24 18:05:00.000","prodcrmpospa2.starbucks.com","cname","prodcrmpospa2-starbucks.nssb-oracle.com","201908"
"2019-08-24 18:03:18.000","productioncontroller.starbucks.com","cname","3ea6c331-3d03-4ffe-b5c4-43ab7ed25c77.cloudapp.net","201908"
"2019-08-24 17:05:29.000","outlook-iad.starbucks.com","a","98.99.254.66","201908"
"2019-08-24 17:11:04.000","outlook.starbucks.com","cname","outlook-iad.starbucks.com","201908"
"2019-08-24 20:07:11.000","ucp.starbucks.com","cname","sbux-production-ucp-prod.apigee.net","201908"
"2019-08-24 20:07:49.000","ucpc.starbucks.com","cname","sbux-production-ucp-prod.apigee.net","201908"
"2019-08-24 20:07:19.000","ucpr.starbucks.com","cname","sbux-production-ucp-prod.apigee.net","201908"
"2019-08-24 19:32:54.000","spc.starbucks.com","cname","sbux-production-ucp-prod.apigee.net","201908"
"2019-08-24 19:18:06.000","spectrum-dev.scm.starbucks.com","a","98.99.254.230","201908"
"2019-08-24 19:43:44.000","test.developer.starbucks.com","a","23.185.0.1","201908"
"2019-08-24 19:43:44.000","test.developer.starbucks.com","aaaa","2620:12a:8000::1","201908"
"2019-08-24 19:43:44.000","test.developer.starbucks.com","aaaa","2620:12a:8001::1","201908"
"2019-08-24 19:43:40.000","testbgbg.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:46:01.000","testbnen.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:44:00.000","testbrpt.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:44:40.000","testcaen.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:43:35.000","testcafr.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:43:44.000","testcardmobile.starbucks.com","a","216.87.148.114","201908"
"2019-08-24 19:44:34.000","testchde.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:43:03.000","testchen.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:44:17.000","testchfr.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:50:26.000","testcles.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:43:53.000","testcoes.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:46:54.000","testcyel.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:43:48.000","testczcs.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:43:35.000","testdede.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:55:41.000","testdesktop.starbucks.com","a","98.99.250.89","201908"
"2019-08-24 19:46:40.000","test.ucp.starbucks.com","cname","sbux-integration-ucp-master.apigee.net","201908"
